water_body_id,water_body_code,water_body_desc,location_id,location_code,location_desc,shape,upper_rm,lower_rm,section
51DB991E-EE66-4915-B80E-DB8C247312B8,Kalama,Kalama River,3B2845B3-5F04-4231-892F-DCF9745E3D06,Kalama - General,Multiple sections or otherwise unspecified.,NA,NA,NA,NA
C2F16A16-F85F-413C-BF96-584014072DFC,Klickitat,Klickitat River,29C2EC53-3EC5-4AAB-BC9E-65D5C38204B3,Klickitat Section #2,Turkey Farm to Pitt Bridge,NA,NA,NA,NA
C2F16A16-F85F-413C-BF96-584014072DFC,Klickitat,Klickitat River,441DF364-0412-4378-B117-540F6A1A5CE3,Klickitat - General,Multiple sections or otherwise unspecified.,NA,NA,NA,NA
C2F16A16-F85F-413C-BF96-584014072DFC,Klickitat,Klickitat River,49B0EC76-D9F5-4E06-AEAF-0C2B0CB680BA,Klickitat Section #4,Klickitat to Icehouse,NA,NA,NA,NA
C2F16A16-F85F-413C-BF96-584014072DFC,Klickitat,Klickitat River,4F2B029E-7992-4E7D-BA77-431A39DF08FB,Klickitat Section #7,Lydel CG to Summit Bridge,NA,NA,NA,NA
C2F16A16-F85F-413C-BF96-584014072DFC,Klickitat,Klickitat River,769FA060-1D02-480F-8CC6-6AAA9A875D5C,KLICK TIE-IN 1,Lyle Falls to Klickitat Salmon Hatchery,NA,44,2,NA
C2F16A16-F85F-413C-BF96-584014072DFC,Klickitat,Klickitat River,835D88DC-A3C5-481F-B243-FE0405AA8D85,Klickitat upper,Fisher Hill Bridge to Icehouse Campground,NA,18,2,NA
C2F16A16-F85F-413C-BF96-584014072DFC,Klickitat,Klickitat River,90DB3281-521C-44A4-8472-2375E06416E0,KLICK 1,Lyle Falls to Klickitat Salmon Hatchery,NA,44,2,NA
C2F16A16-F85F-413C-BF96-584014072DFC,Klickitat,Klickitat River,9CEC4114-F839-4D5D-A36B-3E9A9F0FD0C5,Klickitat Section #8,Summit Bridge To Hatchery,NA,NA,NA,NA
C2F16A16-F85F-413C-BF96-584014072DFC,Klickitat,Klickitat River,A88072E9-7753-419E-A1C3-EFFCEE9A518C,Klickitat Section #1,Lyle Falls to Turkey Farm,NA,NA,NA,NA
C2F16A16-F85F-413C-BF96-584014072DFC,Klickitat,Klickitat River,B10A7568-F0DB-4BAF-8059-55E106598622,Klickitat lower,Mouth to the Fisher Hill Bridge,NA,2,0,NA
C2F16A16-F85F-413C-BF96-584014072DFC,Klickitat,Klickitat River,B52E80D4-6EDE-4D3C-B8A8-324C2C5AF5F3,Klickitat combined,Combined upper and lower sections  ,NA,18,0,NA
C2F16A16-F85F-413C-BF96-584014072DFC,Klickitat,Klickitat River,D677943A-E211-4491-A58E-62C6BD94DB88,Klickitat Section #5,Icehouse to Little Klickitat,NA,NA,NA,NA
C2F16A16-F85F-413C-BF96-584014072DFC,Klickitat,Klickitat River,F64CA986-5BCD-4028-9A01-5066BE5B2B78,Klickitat Section #6,Little Klickitat to Lydel CG,NA,NA,NA,NA
C2F16A16-F85F-413C-BF96-584014072DFC,Klickitat,Klickitat River,FDE58CD6-3E26-4BE8-9FED-38BB472D95FA,Klickitat Section #3,Pitt Bridge To Klickitat,NA,NA,NA,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,4476BB32-66D4-4B0C-84BD-6A5EAA19CEDE,EFL 1,County Park at Storedahl Pits,NA,9,8,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,02408210-F3B0-4F98-84D4-877860E3E59E,EFL 2,Clark County Maintenance Shop Parking Lot,NA,9,9,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,98C569E0-AE24-407F-9A60-CB2D668FC646,EFL 3a,Bottom of Daybreak Park to Daybreak bridge,NA,10,9,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,1FCAE593-4B97-41A6-845F-679C7F02E058,EFL 4,Lewisville Park,NA,14,13,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,13DAED29-4C35-4ACF-B83D-525B283090CE,EFL 5,Heisson Bridge to Horseshoe Falls,NA,29,19,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,03A702C9-CD03-40E5-B677-3EA0DD2D0D2B,EFL TIE-IN 3a,Daybreak Bridge to bottom of Daybreak Park (Section 3a),NA,10,9,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,1E5D3D1D-5FC9-4694-9BF0-F3A9EFE56BAC,EFL TIE-IN 2,Bottom of Daybreak Park to County Maintenance (Section 2),NA,9,9,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,6FB7DC30-14DA-403D-BCDA-D812A7B21F42,EFL TIE-IN 1,County Maintenance to Storedahls (Section 1),NA,9,8,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,602BEE76-183A-4F14-99AA-45D77FD101ED,EFL TIE-IN 0,Storedahls to Pollock (Section 0),NA,8,3,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,A6E0BE54-2E3C-4915-8702-7A0B1368DC02,EFL TIE-IN 4,Lewisville Park to Top of Daybreak Park,NA,14,11,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,00B322A8-5B80-45F0-8DE2-C42FD8D04D1D,EFL TIE-IN 5,Heisson Bridge to Horseshoe Falls plus Moulton Tr.,NA,29,19,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,15AE3E09-3443-4B02-9D70-C0A0F08E116C,EFL 3b,Daybreak Bridge to top of Daybreak Park,NA,11,10,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,3AEDEAF2-03AD-45F7-812F-A5AAE78CFF07,EFL TIE-IN 3b,Top of Daybreak Park to Daybreak Bridge,NA,11,10,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,F6B08864-203F-484B-B5CA-82C5EF5C9C0D,EFL 3,Top of Daybreak Park to Bottom of Daybreak Park,NA,11,9,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,CA58878D-AD21-469D-8BF0-4E1246A5A96F,EFL 0,Pollock's to Storedahl Pits,NA,8,3,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,8D0BD740-F683-44EB-B7D6-238F517CE373,EFL TIE-IN 1-2014,Heisson Br. to Lewisville Park,NA,19,14,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,C974B49E-4C66-46DA-9384-2159E068749A,EFL TIE-IN 2-2014,Lewisville Park to Rollers,NA,14,6,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,011D935C-A4D5-402E-AE4C-5552F57110F9,EFL TIE-IN 3-2015,Top of DayBreak Park to Bottom of DayBreak Park,NA,11,9,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,A2F35B74-24D2-4BB8-9E6E-094BA0904A94,EFL TI1 - Section 0,Storedahl's to Polllock ramp,NA,NA,NA,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,C9BAD881-948B-46F8-A143-1ECDBEBC053B,EFL TI1 - Section 1,County Maintenance to Storedahl's,NA,NA,NA,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,B3512E97-FC2D-4F5D-9B0E-3D48E40BEA10,EFL TI1 - Section 2,Arab Hole (just upstream of Manley Ck) to County Maintenance,NA,NA,NA,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,2A01C4EE-5F17-461C-81F7-B36A1CA4774E,EFL TI1 - Section 3A,Daybreak Bridge to Arab Hole (just upstream of Manley Ck),NA,NA,NA,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,7411FC76-F370-4C22-BDF7-EA7241E216CA,EFL TI2 - Section 3B,Top of Daybreak Park to Daybreak Bridge,NA,NA,NA,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,7A7E6C48-93AC-4DFE-8D1A-67425EDB7D60,EFL TI2 - Section 4,Lewisville Park Boat Ramp to top of Daybreak Park,NA,NA,NA,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,05CC6073-52A3-4ED1-9FE6-5E4124B20537,EFL TI2 - Section 5,Heisson Bridge to Horseshoe plus Moulton trail,NA,NA,NA,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,747501D4-428B-4917-AC24-CEF76E458F86,Section #0,Pollock Boat Ramp to County Park at Storehdahl,NA,8,3,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,78213F64-6DBD-4EC2-A2A2-9BF68804D613,Section #1,County Park at Storehdahl to County Maintenance Shop,NA,9,8,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,9A92D4D3-ED9B-4108-B02F-2F51C5B25D40,Section #2,County Maintenance Shop to Daybreak Park,NA,9,9,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,A6EA6739-0E63-43D6-A237-9E8402D4305E,Section #3,Daybreak Park to Lewisville Park,NA,13,9,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,7E2153AD-7669-45F3-B331-401A89784393,Section #4,Lewisville Park to Heisson Bridge,NA,19,13,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,9DCBA7FA-2758-4D44-92A6-5118766760D3,Section #5,Heisson Bridge to Horseshoe Falls,NA,29,19,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,0A7AE0BB-B570-4E44-8551-9B21FAC4FB64,Section #3A,Bottom of Daybreak Park to Daybreak Park Bridge,NA,10,9,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,4026BC21-4966-484A-97F8-C60FE5850411,Section #3B,Daybreak Park Bridge to Top of Daybreak Park,NA,11,10,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,B5A124C8-CE47-4DCF-8CAF-5AAE9AB4BD9E,"Tie-in ""A"" - Section #0",Pollock Boat Ramp to County Park at Storehdahl,NA,8,3,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,8C676B1C-5689-41C9-B6DC-E64E5379BF38,"Tie-in ""A"" - Section #1",County Park at Storehdahl to County Maintenance Shop,NA,9,8,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,AFDDC390-2DB4-49AE-ADB0-08EED1045ADA,"Tie-in ""A"" - Section #2",County Maintenance Shop to Daybreak Park,NA,9,9,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,4295342A-43B4-4E25-980D-1FFFDBF34884,"Tie-in ""A"" - Section #3A",Bottom of Daybreak Park to Daybreak Park Bridge,NA,10,9,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,2AF5587E-E2E5-45F0-9708-90F452664259,"Tie-in ""B"" - Section #3B",Daybreak Park Bridge to Top of Daybreak Park,NA,13,10,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,0A9D95D3-6EFB-4862-8A66-E784EA63A487,"Tie-in ""B"" - Section #4",Lewisville Park to Heisson Bridge,NA,19,13,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,2F643752-482C-411A-8985-F90A244EEF7E,"Tie-in ""B"" - Section #5",Heisson Bridge to Horseshoe Falls,NA,29,19,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,316878E8-E9F5-4498-B31E-D2E815AD5066,Section #5A,Heisson Bridge to Moulton Falls Park,NA,24,19,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,5DE301AC-FE68-4ED4-A744-6725501C2255,Section #5B,Moulton Falls Park to Dole Valley Bridge,NA,27,24,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,FDCFF23E-BC28-46DA-81E9-E8D71BDFCF9C,Section #5C,Dole Valley Bridge to Horseshoe Falls,NA,29,27,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,677115D7-A9CC-44D9-B1EE-A4A790069165,"Tie-in ""B"" - Section #3C",Top of Daybreak Park to Lewisville Park Bridge,NA,13,11,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,9E934370-612F-4C6F-A789-EEB0CA1D6E6A,"Tie-in ""B"" - Section #4A",Lewisville Park Bridge to Lewisville Park Boat Ramp,NA,14,13,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,7B294160-5A52-43FE-825D-EEC0DE26E849,"Tie-in ""C"" - Section #4B",Lewisville Park Boat Ramp to Heisson Bridge,NA,19,14,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,03714F2F-09E8-4726-8676-B55CE4745100,"Tie-in ""D"" - Section #5B",Moulton Falls Park to Dole Valley Bridge,NA,27,24,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,9ED87FA0-E75A-4796-B138-315EBE875EE0,Section #4A,Lewisville Park Bridge to Lewisville Park Boat Ramp,NA,14,13,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,4EE3C523-34CF-4CD0-BDE9-96417B6B573E,Section #4B,Lewisville Park Boat Ramp to Heisson Bridge,NA,19,14,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,8D13B66F-8F6B-4975-897E-334A80817BD5,Section #3C,Top of Daybreak Park to Lewisville Park Bridge,NA,13,11,NA
F3AAB8E0-3543-4116-A945-8B10309965B0,Lewis - EF,East Fork Lewis River,6557129B-F063-4F1F-9CA7-18CAF8F2077E,EF Lewis - General,Multiple sections or otherwise unspecified.,NA,NA,NA,NA
1B958C44-085C-41F5-9D9B-CDF43BDEC8DF,Lewis - MS,Mainstem Lewis River,92A42716-86D8-495E-840A-CFEB5F62E46C,Forks,NA,NA,NA,NA,NA
1B958C44-085C-41F5-9D9B-CDF43BDEC8DF,Lewis - MS,Mainstem Lewis River,0B1DA08E-C423-46EF-89E9-B37063A86028,BBs,NA,NA,NA,NA,NA
1B958C44-085C-41F5-9D9B-CDF43BDEC8DF,Lewis - MS,Mainstem Lewis River,518B4485-6FC3-4CB4-B9A6-6325B2100EFB,Lewis mainstem,Confluence of East and North Fork to the mouth,NA,3,0,NA
02D5CE4A-8C5F-4B92-9C09-4C2483A2BFC8,Mill,Mill Creek,C374B02C-FBA5-40D6-8423-C69A42188361,"Tie-in ""A"" - Section #1",Mouth to Spruce Creek Rd.,NA,1,0,NA
02D5CE4A-8C5F-4B92-9C09-4C2483A2BFC8,Mill,Mill Creek,B406B1E6-BD52-4F30-B51A-32A8F6FE1033,Section #2,Spruce Creek Rd. to Upstream,NA,13,1,NA
02D5CE4A-8C5F-4B92-9C09-4C2483A2BFC8,Mill,Mill Creek,AE1D8395-9C30-43D9-AB5E-2E004F4195EA,Section #1,Mouth to Spruce Creek Rd.,NA,1,0,NA
4C81EC53-CABD-45DA-895B-1937A87B34BE,Horsethief Lk,Horsethief Lake,EC25AF25-E714-4D42-AE9C-E0D99A1E9BEA,Horsethief Lake,Entire Horsethief Lake,NA,NA,NA,NA
26FE9F6F-243F-4649-935D-7E6FBBCF6D7C,Plummer Lk,Plummer Lake,7A2186A7-4F2B-42AE-9E3E-4969BA18CAC6,Plummer Lake,Entire Plummer Lake,NA,NA,NA,NA
2AD93B62-E297-4DDE-B451-6F995F9907B5,Riffe Lk,Riffe Lake,DA60ADF7-B85A-44A3-A70F-79BD53EEBCE0,Riffe Lake,Entire Riffe Lake,NA,NA,NA,NA
3FD99366-16CD-466F-B19C-B5448FECC7EB,Round Lk,Round Lake,A9019711-4B2F-4D33-A1D0-86F2A8B35CB6,Round Lake,Entire Round Lake,NA,NA,NA,NA
88944BD7-63B2-4787-B258-F1E31C81B767,Silver Lk,Silver Lake,A46071B5-1D15-4692-B6F2-BA9A3F331152,Silver Lake,Entire Silver Lake,NA,NA,NA,NA
90BBC535-FA4A-45FE-8D65-1C3956F596C1,Swift,Swift Reservoir,108FD278-7DC1-48C6-8383-9C1D35A03CB7,Section #1,From markers 3/8 mile below Eagle Cliff Bridge to the bridge,NA,NA,NA,NA
90BBC535-FA4A-45FE-8D65-1C3956F596C1,Swift,Swift Reservoir,1F622B74-6872-4012-A303-427C11610201,S1,Upper 1/3 of Swift Reservoir,NA,NA,NA,NA
90BBC535-FA4A-45FE-8D65-1C3956F596C1,Swift,Swift Reservoir,CBE3129D-7978-4B45-BBD5-738A91E20BAB,S3,Lower 1/3 of Swift Reservoir,NA,NA,NA,NA
90BBC535-FA4A-45FE-8D65-1C3956F596C1,Swift,Swift Reservoir,9C3EC5DE-6B0E-4E0D-B050-2778AB8AA647,S2,Middle 1/3 of Swift Reservoir,NA,NA,NA,NA
90BBC535-FA4A-45FE-8D65-1C3956F596C1,Swift,Swift Reservoir,F73DC3C8-3F06-4986-B278-9510BA3D37EA,Swift Total,Boats on the lake and shore anglers,NA,NA,NA,NA
90BBC535-FA4A-45FE-8D65-1C3956F596C1,Swift,Swift Reservoir,1730A503-45CA-4352-BD35-FFBF9050263A,Swift Forest Camp Ramp,"NE part of Swift Reservoir, lat/long: 46.051961, -122.043861",NA,NA,NA,NA
0CEAA7A0-7ED9-4927-8059-CA131A63ED93,Toutle - NF,North Fork Toutle River,E0633B2F-FD3A-4F75-97D2-31A2A6DC6C2E,Toutle NF Combined,NF Toutle all sections,NA,NA,NA,NA
A14C5C89-67D8-4551-8923-65DFD4F2CDD3,Toutle - SF,South Fork Toutle River,39F6714E-E8BD-45C3-B637-BE5A6339C82D,SF Toutle - General,Multiple sections or otherwise unspecified.,NA,NA,NA,NA
A14C5C89-67D8-4551-8923-65DFD4F2CDD3,Toutle - SF,South Fork Toutle River,3921C863-A1F6-447D-B213-A185E4BDC265,SFT,Mouth to 4100 Rd. Bridge,NA,13,0,NA
42C15267-7C9F-411F-AA30-773E73BF29E4,Washougal,Washougal River,76E22ACE-ED0B-4771-A26E-0FC664321A2B,WASH 4,West Fork Washougal,NA,16,15,NA
42C15267-7C9F-411F-AA30-773E73BF29E4,Washougal,Washougal River,2253C321-04E2-4143-9EEB-CCED47FE2780,WASH 2,Mt. Norway Bridge to Public Fishing Rd.,NA,12,10,NA
42C15267-7C9F-411F-AA30-773E73BF29E4,Washougal,Washougal River,488F919A-4DF3-4117-82BD-24BEC8D09F19,Washougal - General,Multiple sections or otherwise unspecified.,NA,NA,NA,NA
42C15267-7C9F-411F-AA30-773E73BF29E4,Washougal,Washougal River,4C2D7345-F027-4159-8B1F-60CFC12C71BA,WASH TIE-IN 2,Salmon Falls to Mt. Norway Bridge,NA,15,10,NA
42C15267-7C9F-411F-AA30-773E73BF29E4,Washougal,Washougal River,57B75C21-A6C2-4DAE-8D9F-C4D09376E0C4,WASH 1&2,Mouth to Salmon Falls,NA,15,0,NA
42C15267-7C9F-411F-AA30-773E73BF29E4,Washougal,Washougal River,65200E2A-8067-45D8-A840-96E60A71873E,WASH TIE-IN 2-2014,Public Fishing Rd. (weir) to Mt. Norway Br.,NA,12,10,NA
42C15267-7C9F-411F-AA30-773E73BF29E4,Washougal,Washougal River,76B58783-8DD0-4DF9-8FBD-9FE9AAE538AF,WASH 3,Public Fishing Rd. to Salmon Falls,NA,15,12,NA
42C15267-7C9F-411F-AA30-773E73BF29E4,Washougal,Washougal River,782A70E7-3864-40E0-BC5A-65F200046817,Washougal combined,Combined upper and lower sections,NA,15,0,NA
42C15267-7C9F-411F-AA30-773E73BF29E4,Washougal,Washougal River,7E320000-ACE5-4D91-B60E-B7C2891F13B7,WASH TIE-IN 1-2014,Salmon Falls to Public Fishing Rd. (weir),NA,15,12,NA
42C15267-7C9F-411F-AA30-773E73BF29E4,Washougal,Washougal River,A46570D3-A83A-4F55-BD6B-CFC9C48390D0,WASH 2,Mt. Norway Bridge to Salmon Falls,NA,15,10,NA
42C15267-7C9F-411F-AA30-773E73BF29E4,Washougal,Washougal River,BD2FA4F0-B7BC-458C-B506-F054C0D9A3E7,Washougal upper,Salmon falls bridge to Vernon Road bridge,NA,15,10,NA
42C15267-7C9F-411F-AA30-773E73BF29E4,Washougal,Washougal River,171E1F79-51BB-4587-82CF-E1BBFE069B88,WASH 1,Mouth to Mt. Norway Bridge,NA,10,0,NA
42C15267-7C9F-411F-AA30-773E73BF29E4,Washougal,Washougal River,4495CBCA-B7DD-454F-B953-598EB60846A6,WASH TIE-IN 1,Mt. Norway Bridge to Mouth,NA,10,0,NA
62666B9E-43F5-4774-886A-BBE2EEBC9A4E,Wind,Wind River,D3298EDE-11CE-4676-80F8-AB015CA79708,Wind combined,Combined upper and lower sections (No bubble),NA,18,0,NA
62666B9E-43F5-4774-886A-BBE2EEBC9A4E,Wind,Wind River,BEDECC92-33FA-4704-A10F-09F76284AA6A,Wind - General,Multiple sections or otherwise unspecified.,NA,NA,NA,NA
62666B9E-43F5-4774-886A-BBE2EEBC9A4E,Wind,Wind River,2824AB0E-809B-405C-AE1F-7EFB538936DD,Wind mouth,Bouy line (bubble) to SR 14 Bridge,NA,0,0,NA
62666B9E-43F5-4774-886A-BBE2EEBC9A4E,Wind,Wind River,57FBD274-F906-42C7-AC68-0243269E0DFA,WIND LOWER,SR 14 Bridge to Shiperd Falls,NA,2,0,NA
62666B9E-43F5-4774-886A-BBE2EEBC9A4E,Wind,Wind River,6AAA8649-6294-4195-99AF-9B80FC0618D2,WIND UPPER 1,Shipherd Falls to Stabler Bridge,NA,12,5,NA
62666B9E-43F5-4774-886A-BBE2EEBC9A4E,Wind,Wind River,91BB34E2-7216-4B82-80E9-4E5B48934724,WIND TIE-IN UPPER,Stabler Bridge to Moore Bridge,NA,20,12,NA
62666B9E-43F5-4774-886A-BBE2EEBC9A4E,Wind,Wind River,6D76F6F8-A535-4B5A-BE8A-AA70D915FC89,WIND UPPER 2,Stabler Bridge to Moore Bridge,NA,20,12,NA
62666B9E-43F5-4774-886A-BBE2EEBC9A4E,Wind,Wind River,36C1D7F9-5BEE-4AB0-B02E-D1BB15417F97,WIND UPPER,NA,NA,20,5,NA
62666B9E-43F5-4774-886A-BBE2EEBC9A4E,Wind,Wind River,68A3BA54-8AFE-4E48-AEB1-F762E4ADA8E6,Wind upper,Shipherd Falls to deadline at Carson Hatchery,NA,18,2,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,6AF7596A-F3DE-48AB-8D0C-4A55D9E073C8,"1st Street, OR",RM 282,NA,282,282,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,9F9A865E-7327-46F4-B5D1-77EEBF12F49F,Section 3 JD,RM 242,NA,276,242,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,401CD82A-D721-4479-8977-67DDF2B7D330,Section 2 JD,RM 277,NA,287,277,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,59F2FF5A-10CB-499E-ACA0-7A4D451F35BE,Section 1 JD,RM 288,NA,292,288,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,D10AF33C-B4A0-43A2-8D81-160D1A633F27,"McNary Park, OR",RM 292,NA,292,292,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,45B1D0D2-E6F0-4B83-BC4D-6C2DC0D8763A,McNary Dam to I-82,RM 291,NA,292,291,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,08857961-95C2-4218-9883-0C19D2D6FF96,RM 292,NA,NA,292,292,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,D33C906F-1DC1-49F2-B45D-5A8B840FA00B,RM 291,NA,NA,291,291,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,C8786715-76E1-4154-B75F-705C7424D2DB,RM 290,NA,NA,290,290,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,A134E140-88D2-4A92-81A9-4167B0292AEC,RM 289,NA,NA,289,289,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,54408366-A1B6-4E93-8DBA-5E6E20391454,RM 288,NA,NA,288,288,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,255DF553-946E-46ED-A482-B02FA6E2B954,RM 287,NA,NA,287,287,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,3C9DF6A9-6E78-4046-9AB0-EAA1A0EC4983,RM 286,NA,NA,286,286,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,39AD3CC1-CB8F-4E5A-9383-B5799F7531D9,RM 285,NA,NA,285,285,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,443689C0-D123-4F43-B4CD-FFBFE819F3A9,RM 284,NA,NA,284,284,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,F0602D97-0CDE-46DB-8D9B-54BDCF298454,RM 283,NA,NA,283,283,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,D79070CC-D9AF-4025-9C59-A92C0F7FC11D,RM 282,NA,NA,282,282,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,ECE98F97-17B6-4C45-9577-1F425F6DC1BF,RM 281,NA,NA,281,281,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,363865B1-DCFB-42E7-8779-C7B433BD86DD,RM 280,NA,NA,280,280,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,AFDDB68B-FB7C-478F-A2A4-1FEB8ED5AB27,RM 279,NA,NA,279,279,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,4D5A9097-6127-464B-A560-2104FC89EF9D,RM 278,NA,NA,278,278,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,E9D680C2-EEE5-442C-86E7-B7E361446502,RM 277,NA,NA,277,277,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,F10E020F-EF7A-419E-8C7C-6E9BB11F025E,RM 276,NA,NA,276,276,NA
8DFFFEC9-3E68-4C77-B5E2-741313918329,John Day Pool,John Day Pool Reservoir,31A0055A-62E3-4982-9029-3C5D76D8EA04,RM 275,NA,NA,275,275,NA
